ROI,tau
218,0.07971014492753623
2239,0.07971014492753623
385,0.07969238420005684
3152,0.07963910201761865
6663,0.07956805910770105
5501,0.07949701619778346
2373,0.07942597328786587
5252,0.07937269110542768
2184,0.07933716965046889
2956,0.07933716965046889
1448,0.07933716965046889
975,0.07931940892298948
1812,0.07931940892298948
3830,0.07931940892298948
4801,0.0792838874680307
3107,0.0792838874680307
4809,0.0792661267405513
4778,0.0792306052855925
2599,0.0791950838306337
4860,0.0791773231031543
1433,0.0791773231031543
2384,0.0791773231031543
206,0.07910628019323672
2961,0.07908851946575732
1368,0.07907075873827792
5977,0.07905299801079853
5192,0.07901747655583972
581,0.07901747655583972
5009,0.07899971582836032
3838,0.07898195510088094
2912,0.07894643364592213
1524,0.07894643364592213
3446,0.07889315146348394
4350,0.07889315146348394
5774,0.07883986928104575
6215,0.07878658709860756
2310,0.07876882637112816
2627,0.07871554418868996
4672,0.07869778346121058
6410,0.07869778346121058
1537,0.07864450127877237
2530,0.07864450127877237
2770,0.07859121909633418
1975,0.07857345836885479
6249,0.07855569764137539
2463,0.07853793691389599
3030,0.0784846547314578
3162,0.07844913327649901
5730,0.07834256891162263
468,0.07834256891162263
2523,0.07834256891162263
5189,0.07827152600170503
5119,0.07821824381926684
346,0.07814720090934925
3319,0.07812944018186985
3289,0.07811167945439045
5573,0.07809391872691106
4947,0.07809391872691106
5814,0.07809391872691106
420,0.07805839727195225
1904,0.07804063654447287
6161,0.07804063654447287
4192,0.07804063654447287
2003,0.07800511508951406
1602,0.07798735436203467
1322,0.07796959363455527
5246,0.07795183290707587
227,0.07791631145211708
6622,0.07788078999715828
4421,0.07788078999715828
5212,0.07784526854219949
755,0.07784526854219949
1086,0.07782750781472009
1931,0.07782750781472009
3472,0.07782750781472009
1863,0.0778097470872407
2917,0.0777919863597613
6363,0.0777919863597613
6317,0.0777742256322819
3131,0.0777387041773231
4313,0.07768542199488492
3764,0.07764990053992611
1718,0.07759661835748792
1922,0.07757885763000852
5852,0.07756109690252913
4108,0.07752557544757033
3236,0.07750781472009094
2084,0.07750781472009094
1648,0.07747229326513214
691,0.07745453253765275
5903,0.07743677181017335
358,0.07741901108269394
1450,0.07740125035521454
1640,0.07738348962773516
712,0.07738348962773516
2292,0.07736572890025575
3092,0.07733020744529696
3318,0.07729468599033816
3494,0.07727692526285877
247,0.07724140380789997
6429,0.07722364308042057
6322,0.07720588235294118
1409,0.07718812162546178
5243,0.07715260017050299
6239,0.07713483944302359
5284,0.0770993179880648
698,0.077063796533106
943,0.07704603580562659
4786,0.0769927536231884
2585,0.07695723216822961
2739,0.07692171071327082
5934,0.07688618925831202
5383,0.07679738562091504
1405,0.07676186416595623
1880,0.07674410343847685
5910,0.07667306052855925
6403,0.07665529980107985
2423,0.07661977834612106
5053,0.07658425689116226
2481,0.07656649616368287
4426,0.07651321398124467
1650,0.07649545325376528
5789,0.07647769252628588
5226,0.07642441034384768
4462,0.07640664961636828
1988,0.0763888888888889
5412,0.0763711281614095
6543,0.07633560670645069
5104,0.0763178459789713
2968,0.0763000852514919
3191,0.0762823245240125
4953,0.0762823245240125
683,0.07626456379653311
3312,0.07626456379653311
2781,0.07621128161409492
4338,0.07615799943165671
862,0.07615799943165671
6223,0.07614023870417733
2412,0.07614023870417733
1321,0.07608695652173914
4773,0.07603367433930094
5823,0.07603367433930094
6111,0.07599815288434214
1129,0.07599815288434214
4648,0.07594487070190395
2648,0.07592710997442455
1333,0.07592710997442455
3745,0.07589158851946576
5824,0.07583830633702757
5289,0.07580278488206876
3640,0.07578502415458938
2794,0.07574950269963057
2818,0.07564293833475419
2897,0.0755718954248366
2370,0.07553637396987781
1647,0.07542980960500142
6563,0.07542980960500142
321,0.07541204887752202
848,0.07541204887752202
91,0.07535876669508383
910,0.07534100596760443
5477,0.07532324524012504
6102,0.07528772378516624
3440,0.07528772378516624
5301,0.07519892014776926
1559,0.07519892014776926
5333,0.07516339869281045
4529,0.07511011651037226
6294,0.07509235578289286
3857,0.07507459505541347
893,0.07503907360045467
1974,0.07503907360045467
248,0.07503907360045467
2887,0.07500355214549588
5391,0.07498579141801648
1227,0.07496803069053709
4034,0.07495026996305769
1154,0.07493250923557829
1548,0.07493250923557829
4756,0.0748969877806195
3104,0.0748969877806195
5689,0.0748792270531401
2240,0.0748792270531401
2477,0.0748614663256607
4766,0.0748614663256607
604,0.0748614663256607
941,0.0748614663256607
67,0.0748259448707019
6643,0.0748259448707019
1128,0.07477266268826371
6498,0.07475490196078431
2910,0.07471938050582552
3188,0.07466609832338733
5281,0.07464833759590793
527,0.07459505541346974
178,0.07457729468599034
2688,0.07454177323103155
3566,0.07452401250355215
5647,0.07452401250355215
5991,0.07447073032111395
5515,0.07447073032111395
2729,0.07441744813867576
4713,0.07441744813867576
1024,0.07438192668371696
1625,0.07436416595623757
2875,0.07431088377379938
2845,0.07429312304631998
3509,0.07423984086388179
6650,0.07420431940892298
3657,0.074115515771526
602,0.0740977550440466
4106,0.0740977550440466
5398,0.0740977550440466
2432,0.07407999431656721
2058,0.07407999431656721
665,0.07406223358908781
4486,0.07402671213412901
5455,0.07400895140664962
4671,0.07399119067917022
5912,0.07397342995169082
6109,0.07397342995169082
1467,0.07390238704177324
4362,0.07386686558681443
2086,0.07383134413185564
6096,0.07381358340437624
6642,0.07379582267689684
3380,0.07379582267689684
1553,0.07377806194941745
3287,0.07372477976697926
1838,0.07370701903949986
1183,0.07368925831202046
4151,0.07368925831202046
5349,0.07365373685706167
4172,0.07363597612958227
5534,0.07361821540210287
2872,0.07361821540210287
5351,0.07360045467462348
3542,0.07358269394714408
1774,0.07354717249218529
4586,0.07352941176470588
3826,0.07349389030974708
4247,0.07349389030974708
83,0.0734761295822677
5591,0.0734761295822677
5216,0.0734761295822677
323,0.0734228473998295
5792,0.0734228473998295
2141,0.0734050866723501
4885,0.0733873259448707
5502,0.07328076157999432
1808,0.07328076157999432
4353,0.07326300085251491
2231,0.07326300085251491
3751,0.07326300085251491
4361,0.07324524012503553
1596,0.07317419721511793
5367,0.07315643648763853
5069,0.07315643648763853
483,0.07313867576015913
1862,0.07313867576015913
520,0.07310315430520034
647,0.07310315430520034
2692,0.07306763285024155
5307,0.07303211139528275
4550,0.07303211139528275
1898,0.07301435066780336
3125,0.07299658994032396
609,0.07299658994032396
1302,0.07297882921284456
5788,0.07294330775788577
1757,0.07292554703040637
1595,0.07283674339300938
5969,0.07281898266552998
423,0.07278346121057118
3770,0.07274793975561239
4312,0.0727124183006536
5939,0.0727124183006536
2457,0.0727124183006536
5864,0.0727124183006536
6129,0.0726768968456948
5145,0.07265913611821541
3003,0.07257033248081841
3111,0.07255257175333901
1915,0.07255257175333901
4862,0.07248152884342143
6305,0.07246376811594203
1551,0.07246376811594203
3888,0.07244600738846263
754,0.07242824666098323
3675,0.07241048593350384
1981,0.07241048593350384
3925,0.07237496447854504
2063,0.07235720375106565
3045,0.07235720375106565
5182,0.07233944302358625
5611,0.07223287865870986
1245,0.07223287865870986
2908,0.07216183574879227
1494,0.07214407502131287
6044,0.07210855356635408
5239,0.07210855356635408
1488,0.07210855356635408
653,0.07209079283887468
2538,0.07209079283887468
1977,0.07205527138391589
4578,0.07201974992895709
2707,0.0720019892014777
3800,0.0719842284739983
112,0.0719664677465189
4281,0.0719309462915601
4579,0.0719131855640807
4497,0.0718954248366013
2283,0.0718954248366013
5645,0.07187766410912191
4052,0.07182438192668372
3110,0.07180662119920432
3353,0.07180662119920432
4424,0.07177109974424553
4415,0.07171781756180733
4370,0.07170005683432794
5207,0.07170005683432794
2644,0.07168229610684854
1429,0.07162901392441035
2331,0.07159349246945156
2306,0.07159349246945156
4694,0.07159349246945156
4858,0.07157573174197215
5336,0.07157573174197215
4560,0.07152244955953396
3678,0.07150468883205456
3002,0.07146916737709577
471,0.07141588519465757
6376,0.07138036373969878
2119,0.07138036373969878
2557,0.07136260301221937
6658,0.07134484228473999
4752,0.07134484228473999
4164,0.07132708155726059
1990,0.07132708155726059
4193,0.0712737993748224
1644,0.0712737993748224
4440,0.0712737993748224
6281,0.0712737993748224
4696,0.07123827791986359
3738,0.0712205171923842
5743,0.07116723500994601
5979,0.07102514919011083
3922,0.07100738846263142
2250,0.07100738846263142
263,0.07100738846263142
5266,0.07098962773515204
4556,0.07097186700767263
120,0.07095410628019323
3004,0.07095410628019323
4181,0.07091858482523444
2132,0.07090082409775504
5754,0.07086530264279625
4755,0.07086530264279625
6331,0.07081202046035806
2955,0.07079425973287866
6229,0.07079425973287866
1395,0.07077649900539926
46,0.07075873827791987
4300,0.07070545609548166
2024,0.07068769536800228
6594,0.07066993464052287
1213,0.07066993464052287
3062,0.07066993464052287
3322,0.07066993464052287
864,0.07059889173060528
4843,0.07059889173060528
5161,0.0705811310031259
1504,0.07056337027564649
432,0.07054560954816709
3407,0.0705100880932083
1549,0.07045680591077011
4871,0.07040352372833192
623,0.07040352372833192
4272,0.07038576300085252
1912,0.07038576300085252
722,0.07036800227337311
1210,0.07036800227337311
938,0.07035024154589371
1437,0.07035024154589371
5694,0.07035024154589371
1314,0.07033248081841433
5516,0.07026143790849673
5558,0.07020815572605854
3591,0.07019039499857914
2099,0.07019039499857914
3019,0.07017263427109974
5199,0.07011935208866155
1610,0.07011935208866155
5717,0.07010159136118216
6506,0.07008383063370276
2876,0.07008383063370276
4514,0.07006606990622335
3291,0.07003054845126457
4012,0.07001278772378516
2520,0.06999502699630576
66,0.06997726626882637
3267,0.06997726626882637
5021,0.06990622335890878
1759,0.0697996589940324
11,0.0697996589940324
5672,0.0697996589940324
3589,0.069781898266553
887,0.06974637681159421
4772,0.0697108553566354
624,0.06967533390167661
4262,0.06962205171923842
6532,0.06960429099175902
1208,0.06958653026427962
4122,0.06958653026427962
4251,0.06955100880932083
2020,0.06949772662688264
6445,0.06949772662688264
2277,0.06947996589940324
6008,0.06946220517192384
1046,0.06946220517192384
3979,0.06946220517192384
2650,0.06942668371696505
5227,0.06940892298948564
2994,0.06940892298948564
4263,0.06937340153452685
2560,0.06937340153452685
4513,0.06937340153452685
6602,0.06935564080704745
1224,0.06935564080704745
6190,0.06932011935208866
3377,0.06928459789712986
2582,0.06921355498721228
1031,0.06921355498721228
2428,0.06921355498721228
568,0.06919579425973288
5213,0.06916027280477409
5790,0.06916027280477409
4249,0.06914251207729469
2808,0.06912475134981529
3818,0.0690892298948565
3359,0.0690714691673771
1910,0.0690714691673771
4388,0.0690359477124183
5829,0.0690004262574595
933,0.06894714407502131
4429,0.06892938334754191
6423,0.06889386189258312
637,0.06889386189258312
2787,0.06884057971014493
104,0.06884057971014493
5909,0.06882281898266553
6519,0.06880505825518614
84,0.06878729752770674
383,0.06875177607274793
5382,0.06875177607274793
5547,0.06875177607274793
1474,0.06871625461778914
5237,0.06869849389030974
974,0.06866297243535095
1776,0.06864521170787155
1324,0.06862745098039216
897,0.06860969025291276
1554,0.06859192952543336
1766,0.06859192952543336
4116,0.06857416879795396
646,0.06857416879795396
4543,0.06857416879795396
2505,0.06855640807047457
3843,0.06852088661551577
4704,0.06839656152315998
2631,0.0683788007956806
2974,0.0683788007956806
5175,0.06834327934072179
695,0.0683255186132424
2121,0.068307757885763
4639,0.06827223643080421
4714,0.06827223643080421
2070,0.06825447570332481
5751,0.068218954248366
6292,0.068218954248366
1868,0.06820119352088662
6260,0.06813015061096903
5911,0.06809462915601024
2265,0.06807686842853083
3946,0.06807686842853083
6447,0.06802358624609264
5154,0.06791702188121626
666,0.06791702188121626
270,0.06791702188121626
4282,0.06789926115373686
4700,0.06789926115373686
2637,0.06784597897129867
1768,0.06779269678886048
6569,0.06779269678886048
4879,0.06775717533390167
5430,0.06775717533390167
4965,0.06773941460642229
595,0.06770389315146348
3348,0.06768613242398408
5593,0.06766837169650469
5967,0.06765061096902529
1570,0.06763285024154589
6245,0.06763285024154589
4758,0.0676150895140665
5510,0.0675795680591077
6274,0.06756180733162831
480,0.06756180733162831
3321,0.06754404660414891
1882,0.0675262858766695
2758,0.0675085251491901
1773,0.06749076442171072
6175,0.06749076442171072
1025,0.06747300369423131
3367,0.06747300369423131
5660,0.06745524296675191
4952,0.06743748223927253
5275,0.06741972151179312
5476,0.06738420005683433
5638,0.06734867860187553
529,0.06733091787439613
2403,0.06731315714691674
1260,0.06731315714691674
2479,0.06729539641943734
3769,0.06729539641943734
3099,0.06729539641943734
146,0.06727763569195794
1293,0.06725987496447855
5589,0.06724211423699915
6124,0.06722435350951975
6597,0.06722435350951975
4707,0.06710002841716396
5869,0.06708226768968457
3796,0.06706450696220517
3824,0.06704674623472577
436,0.06701122477976698
2964,0.06701122477976698
2966,0.06695794259732879
4568,0.0668868996874112
1896,0.0668691389599318
3406,0.066833617504973
1697,0.066833617504973
3737,0.0667980960500142
1623,0.06678033532253481
2551,0.06676257459505541
2150,0.06674481386757601
2670,0.06670929241261722
4322,0.06669153168513782
3621,0.06667377095765843
2562,0.06667377095765843
1442,0.06662048877522023
5228,0.06656720659278204
460,0.06654944586530265
4555,0.06654944586530265
1219,0.06647840295538505
3622,0.06644288150042625
4521,0.06642512077294686
1017,0.06640736004546746
1132,0.06640736004546746
902,0.06640736004546746
5872,0.06640736004546746
1468,0.06635407786302927
5384,0.06633631713554987
6473,0.06626527422563228
3834,0.06626527422563228
2565,0.06624751349815289
115,0.0661942313157147
5247,0.0661764705882353
6454,0.0661764705882353
1952,0.0661587098607559
6112,0.0661587098607559
6115,0.0661409491332765
5702,0.0660876669508383
898,0.06606990622335891
3537,0.06605214549587951
6017,0.06605214549587951
5352,0.06601662404092072
3,0.06596334185848253
1871,0.06596334185848253
1597,0.06594558113100313
5771,0.06592782040352373
1565,0.06592782040352373
1867,0.06589229894856494
1874,0.06589229894856494
2173,0.06587453822108554
4549,0.06587453822108554
5332,0.06587453822108554
2999,0.06585677749360613
1881,0.06583901676612675
2947,0.06583901676612675
2345,0.06583901676612675
2309,0.06580349531116794
5101,0.06573245240125035
6298,0.06564364876385337
5826,0.06562588803637397
3687,0.06562588803637397
6493,0.06560812730889458
2950,0.06557260585393578
4390,0.06557260585393578
3427,0.06555484512645637
1460,0.06555484512645637
5296,0.06555484512645637
3371,0.06553708439897699
3529,0.06553708439897699
1283,0.06546604148905939
6025,0.06544828076157999
953,0.06544828076157999
1336,0.0654305200341006
3227,0.0653949985791418
3124,0.0653949985791418
2391,0.06535947712418301
978,0.06534171639670361
5495,0.0653239556692242
1965,0.06528843421426542
2166,0.06527067348678602
924,0.06525291275930663
4761,0.06521739130434782
3760,0.06521739130434782
1653,0.06519963057686842
6015,0.06518186984938903
3230,0.06514634839443023
476,0.06512858766695084
3547,0.06511082693947144
3013,0.06511082693947144
2834,0.06511082693947144
5972,0.06509306621199204
5773,0.06509306621199204
5240,0.06507530548451265
5896,0.06503978402955385
35,0.06495098039215687
3260,0.06493321966467747
4186,0.06493321966467747
1456,0.06489769820971868
4804,0.06487993748223927
2652,0.06486217675475987
2909,0.06482665529980108
3130,0.06480889457232168
2139,0.06480889457232168
6352,0.06479113384484228
4582,0.06479113384484228
3677,0.06479113384484228
3456,0.06477337311736289
2936,0.06473785166240409
6278,0.0646845694799659
1770,0.0646845694799659
4084,0.0646135265700483
2087,0.06459576584256892
233,0.06459576584256892
3972,0.06459576584256892
238,0.06448920147769252
2278,0.06448920147769252
5508,0.06445368002273373
5416,0.06445368002273373
6233,0.06441815856777494
5997,0.06441815856777494
1029,0.06441815856777494
4469,0.06438263711281614
4298,0.06438263711281614
5280,0.06438263711281614
633,0.06434711565785735
1263,0.06434711565785735
6387,0.06434711565785735
5491,0.06429383347541916
4210,0.06427607274793976
3242,0.06425831202046035
4554,0.06425831202046035
4330,0.06424055129298097
4288,0.06416950838306337
4212,0.06416950838306337
5127,0.06415174765558397
2656,0.06411622620062518
4448,0.06406294401818699
2233,0.06406294401818699
3103,0.06406294401818699
6063,0.0640096618357488
2330,0.0639919011082694
5928,0.0639919011082694
4989,0.0639919011082694
5956,0.06397414038079
4542,0.0639386189258312
2549,0.0639030974708724
4820,0.06386757601591361
4760,0.06384981528843421
2718,0.06384981528843421
170,0.06383205456095482
5610,0.06381429383347542
3835,0.06379653310599602
3747,0.06374325092355783
2458,0.06372549019607843
4699,0.06372549019607843
5901,0.06368996874111964
4464,0.06363668655868145
1222,0.06363668655868145
6312,0.06361892583120204
1045,0.06358340437624325
5037,0.06356564364876385
5344,0.06354788292128445
525,0.06354788292128445
2895,0.06353012219380506
3792,0.06353012219380506
1513,0.06349460073884626
6554,0.06349460073884626
2639,0.06347684001136687
5245,0.06345907928388747
5010,0.06345907928388747
2865,0.06344131855640807
1929,0.06342355782892867
59,0.06342355782892867
3246,0.06338803637396988
4173,0.06333475419153169
4718,0.06331699346405228
1556,0.0632992327365729
446,0.0632637112816141
2720,0.0632281898266553
6107,0.0632281898266553
1308,0.0632281898266553
3235,0.06315714691673771
3326,0.06313938618925831
725,0.06312162546177892
4216,0.06308610400682012
5888,0.06308610400682012
613,0.06306834327934072
3442,0.06305058255186133
5451,0.06305058255186133
6437,0.06301506109690252
4321,0.06299730036942314
3052,0.06294401818698495
4631,0.06292625745950554
676,0.06292625745950554
1824,0.06289073600454674
109,0.06287297527706735
5233,0.06280193236714976
5700,0.06280193236714976
1165,0.06280193236714976
878,0.06278417163967036
150,0.06276641091219097
4460,0.06271312872975277
5777,0.06267760727479398
2676,0.06264208581983519
4853,0.06264208581983519
1865,0.06262432509235578
6368,0.06260656436487638
5649,0.06260656436487638
322,0.06257104290991759
1873,0.06253552145495879
1724,0.06253552145495879
1906,0.0625177607274794
4864,0.0625177607274794
4854,0.0625177607274794
2604,0.06242895709008241
2414,0.06242895709008241
5139,0.06241119636260301
2854,0.06241119636260301
1131,0.06239343563512362
5900,0.06239343563512362
360,0.062375674907644216
1102,0.06235791418016482
3906,0.06234015345268542
1237,0.06228687127024723
3408,0.06228687127024723
479,0.06228687127024723
4873,0.06226911054276783
4437,0.06225134981528843
4888,0.06221582836032964
5450,0.062180306905370845
5687,0.062162546177891444
5144,0.06214478545041205
2820,0.062127024722932654
4729,0.06209150326797386
4869,0.062073742540494456
3411,0.06205598181301506
5085,0.06205598181301506
5780,0.062038221085535666
2185,0.062020460358056265
5794,0.06198493890309747
3988,0.06198493890309747
2603,0.06198493890309747
5471,0.06196717817561807
1141,0.06196717817561807
1848,0.06194941744813868
3603,0.06193165672065928
72,0.06193165672065928
2963,0.06189613526570048
2098,0.06189613526570048
3029,0.06189613526570048
2195,0.06189613526570048
5186,0.06186061381074169
3643,0.06186061381074169
1325,0.06186061381074169
2563,0.06184285308326229
2684,0.061825092355782894
2337,0.06180733162830349
283,0.06180733162830349
5107,0.0617718101733447
1463,0.06173628871838591
185,0.06173628871838591
5187,0.06173628871838591
1063,0.061718527990906505
4669,0.06170076726342711
1706,0.06164748508098892
5688,0.06162972435350952
134,0.06162972435350952
989,0.06162972435350952
2716,0.06161196362603012
3652,0.06161196362603012
3437,0.06159420289855073
135,0.061576442171071326
6509,0.061576442171071326
2900,0.061576442171071326
4670,0.06155868144359193
1719,0.06154092071611253
2491,0.061523159988633135
892,0.06148763853367434
5895,0.06143435635123615
1542,0.06143435635123615
4242,0.06139883489627735
2452,0.06134555271383916
5685,0.061327791986359764
2699,0.061327791986359764
3060,0.06131003125888036
3409,0.061274509803921566
4325,0.061274509803921566
522,0.061238988348962776
5974,0.06120346689400398
4510,0.06120346689400398
223,0.06120346689400398
3018,0.06120346689400398
3801,0.06118570616652458
2475,0.06113242398408639
6620,0.06109690252912759
6435,0.061079141801648196
3867,0.0610613810741688
863,0.0610080988917306
2978,0.0610080988917306
2334,0.06095481670929241
3388,0.06095481670929241
2377,0.06093705598181302
2017,0.060919295254333615
2816,0.060919295254333615
752,0.060919295254333615
6511,0.060883773799374825
1125,0.060866013071895424
2122,0.060866013071895424
4836,0.06083049161693663
6609,0.06079497016197784
5619,0.06079497016197784
798,0.060777209434498436
4970,0.060777209434498436
2923,0.06075944870701904
318,0.06074168797953964
4630,0.06067064506962205
1106,0.06063512361466326
550,0.06063512361466326
5950,0.06063512361466326
3284,0.06061736288718386
3507,0.06059960215970446
3261,0.06054631997726627
3292,0.060528559249786874
4620,0.06049303779482808
834,0.060475277067348676
6014,0.06043975561238989
5315,0.06043975561238989
1708,0.060421994884910485
2155,0.06038647342995169
2469,0.0603509519749929
618,0.0603331912475135
2837,0.0603154305200341
1083,0.0603154305200341
6657,0.06026214833759591
1767,0.06024438761011651
4036,0.06019110542767832
592,0.06017334470019892
4384,0.06015558397271952
773,0.06013782324524013
3940,0.06013782324524013
3746,0.060120062517760725
3873,0.06010230179028133
1507,0.06010230179028133
5514,0.060066780335322534
3618,0.060066780335322534
2789,0.060066780335322534
5960,0.06004901960784314
6483,0.06003125888036374
410,0.05996021597044615
4054,0.05990693378800796
5637,0.05990693378800796
6625,0.05988917306052856
827,0.05988917306052856
1531,0.059782608695652176
1991,0.059782608695652176
5583,0.059782608695652176
4227,0.05971156578573458
6621,0.05971156578573458
860,0.059676044330775786
3611,0.059676044330775786
2687,0.05965828360329639
86,0.059640522875817
4632,0.059640522875817
2249,0.059622762148337595
2905,0.059622762148337595
2784,0.05955171923842001
2059,0.05951619778346121
5568,0.05951619778346121
5937,0.05951619778346121
3176,0.05949843705598181
1684,0.05949843705598181
1179,0.05949843705598181
4629,0.059480676328502416
3492,0.05946291560102302
5871,0.05944515487354362
3784,0.05944515487354362
4769,0.059427394146064225
2449,0.05937411196362603
3271,0.059320829781187835
919,0.05930306905370844
3715,0.059267547598749644
23,0.05924978687127025
1678,0.05924978687127025
6542,0.05924978687127025
5862,0.05924978687127025
4261,0.05919650468883206
2466,0.05919650468883206
2873,0.059178743961352656
4665,0.05916098323387326
5410,0.05914322250639386
401,0.05914322250639386
837,0.05914322250639386
2387,0.059125461778914465
5892,0.059125461778914465
4917,0.059125461778914465
4795,0.059072179596476274
4130,0.059072179596476274
6523,0.05905441886899687
3599,0.05901889741403808
702,0.058965615231599884
1557,0.05891233304916169
3615,0.058876811594202896
3436,0.05884129013924411
4492,0.058823529411764705
2671,0.058823529411764705
5631,0.05878800795680591
6595,0.05878800795680591
6407,0.05873472577436772
6090,0.05873472577436772
2320,0.05871696504688832
1459,0.05869920431940892
5818,0.05864592213697073
1805,0.05861040068201193
1555,0.05859263995453254
2219,0.05855711849957374
6432,0.05853935777209435
393,0.05853935777209435
870,0.058521597044614945
4776,0.058521597044614945
4816,0.058521597044614945
982,0.058521597044614945
3025,0.058521597044614945
234,0.05850383631713555
5498,0.05850383631713555
1832,0.05841503267973856
566,0.05836175049730037
1572,0.05836175049730037
2737,0.05834398976982097
6666,0.058326229042341575
4880,0.05830846831486218
2539,0.05830846831486218
4120,0.05829070758738278
6539,0.05829070758738278
4602,0.05829070758738278
2379,0.05829070758738278
1411,0.058272946859903384
850,0.05823742540494459
5957,0.05823742540494459
3424,0.05823742540494459
5890,0.05821966467746519
2243,0.05820190394998579
3701,0.058184143222506396
3921,0.058184143222506396
1536,0.058166382495026994
5683,0.058166382495026994
5468,0.0581486217675476
4603,0.058130861040068205
5290,0.058130861040068205
1820,0.0581131003125888
5285,0.05809533958510941
2001,0.05805981813015061
5738,0.05805981813015061
5375,0.05805981813015061
785,0.05804205740267122
5452,0.05800653594771242
1583,0.05800653594771242
2104,0.05798877522023302
988,0.05795325376527422
4544,0.05795325376527422
4863,0.05793549303779483
3431,0.05789997158283603
499,0.05789997158283603
998,0.05789997158283603
5360,0.05789997158283603
614,0.057882210855356636
4160,0.057864450127877234
3862,0.057828928672918445
4278,0.057828928672918445
5783,0.05781116794543904
121,0.05779340721795965
6147,0.05777564649048025
5781,0.05775788576300085
4637,0.05775788576300085
3317,0.057722364308042055
3617,0.05770460358056266
5644,0.05768684285308326
6307,0.05768684285308326
1152,0.05768684285308326
1299,0.057669082125603864
4483,0.05763356067064507
3989,0.05761579994316567
6324,0.05759803921568627
4211,0.057580278488206876
701,0.057580278488206876
2888,0.05754475703324808
6264,0.05750923557828928
1860,0.05745595339585109
4022,0.0574381926683717
6632,0.057384910485933506
5697,0.057367149758454104
4061,0.05729610684853652
4502,0.05724282466609832
2753,0.057225063938618925
5129,0.05720730321113953
1799,0.05720730321113953
501,0.057171781756180734
6348,0.05715402102870133
382,0.05713626030122194
5444,0.05713626030122194
1159,0.05711849957374254
2744,0.057082978118783746
2430,0.057082978118783746
6397,0.057065217391304345
249,0.057065217391304345
2383,0.05704745666382495
1657,0.05699417448138676
6156,0.05699417448138676
6006,0.05699417448138676
4323,0.05695865302642796
2205,0.05694089229894857
5092,0.05690537084398977
177,0.05688761011651037
541,0.05688761011651037
1090,0.056869849389030974
1964,0.05685208866155158
4414,0.05681656720659278
6135,0.05681656720659278
1355,0.056781045751633986
1178,0.05676328502415459
2171,0.05676328502415459
4990,0.05676328502415459
649,0.05674552429667519
5118,0.05674552429667519
965,0.05674552429667519
4372,0.05671000284171639
6598,0.05671000284171639
504,0.05671000284171639
3558,0.05671000284171639
5482,0.05671000284171639
4439,0.056692242114237
482,0.056692242114237
996,0.056692242114237
78,0.056692242114237
3262,0.056674481386757604
6323,0.056674481386757604
1750,0.0566567206592782
530,0.05663895993179881
5566,0.05663895993179881
3720,0.05660343847684001
3508,0.056585677749360616
3123,0.056585677749360616
954,0.056567917021881214
1692,0.056567917021881214
497,0.056567917021881214
6533,0.05655015629440182
636,0.05655015629440182
4182,0.05653239556692242
1558,0.05651463483944302
4423,0.05651463483944302
4577,0.05647911338448423
4570,0.05647911338448423
3504,0.05647911338448423
963,0.05646135265700483
6641,0.05644359192952543
2196,0.05644359192952543
3980,0.05640807047456664
1230,0.05639030974708724
4875,0.05639030974708724
3841,0.05639030974708724
3310,0.05639030974708724
6140,0.056372549019607844
6028,0.056372549019607844
2208,0.056372549019607844
5117,0.05633702756464905
3515,0.05633702756464905
1112,0.056283745382210856
1907,0.056283745382210856
888,0.056283745382210856
1769,0.056265984654731455
281,0.056265984654731455
3228,0.05624822392725206
2641,0.056230463199772665
844,0.05619494174481387
1594,0.05615942028985507
4092,0.05615942028985507
4652,0.056123898834896276
5106,0.056123898834896276
531,0.05610613810741688
4157,0.05610613810741688
466,0.05608837737993748
1503,0.056070616652458084
2137,0.056070616652458084
2112,0.05605285592497869
4642,0.05603509519749929
804,0.05603509519749929
6596,0.055981813015061097
5314,0.055981813015061097
359,0.0559640522875817
5095,0.055928530832622905
1420,0.055910770105143504
2721,0.055910770105143504
74,0.055910770105143504
147,0.055821966467746516
6457,0.05580420574026712
5654,0.05580420574026712
5785,0.055768684285308324
1203,0.05571540210287013
6142,0.05569764137539074
992,0.05566211992043194
3761,0.05564435919295254
3102,0.05564435919295254
4004,0.05564435919295254
3674,0.05564435919295254
1114,0.055626598465473145
2123,0.05560883773799375
5479,0.055573316283034954
297,0.055573316283034954
5327,0.05555555555555555
5413,0.05555555555555555
4948,0.05553779482807616
1398,0.05553779482807616
1982,0.055484512645637966
451,0.05544899119067917
2805,0.05544899119067917
4913,0.055431230463199775
1266,0.055431230463199775
4683,0.055431230463199775
2012,0.05541346973572037
5831,0.05541346973572037
4456,0.05539570900824098
5538,0.05537794828076158
5231,0.055324666098323386
5448,0.05528914464336459
3704,0.0552536231884058
2483,0.05518258027848821
4708,0.05518258027848821
4741,0.05516481955100881
4890,0.05516481955100881
2574,0.05514705882352941
1879,0.055129298096050015
6495,0.055111537368570614
4001,0.05505825518613242
628,0.055022733731173626
53,0.05500497300369423
591,0.05500497300369423
4046,0.054987212276214836
197,0.054969451548735435
2972,0.05495169082125604
3393,0.05493393009377664
2921,0.05491616936629724
5640,0.05491616936629724
6421,0.05491616936629724
2242,0.05488064791133845
962,0.05488064791133845
6067,0.05484512645637965
4360,0.054827365728900256
4969,0.054774083546462064
