,ROI,tau
2206,15936,0.06083891674157542
2207,2072,0.06083845338819433
2208,1107,0.060833510952129355
2209,17173,0.06083227534311311
2210,3306,0.06082733290704819
2211,8012,0.060823471628872416
2212,11264,0.060813123403361466
2213,7374,0.060809571027439766
2214,9502,0.060800149508690934
2215,13262,0.06079937725305578
2216,18241,0.06079567042600709
2217,3429,0.06078702116289339
2218,19253,0.06078393214035279
2219,19140,0.060783159884717636
2220,12339,0.060765398005109196
2221,12298,0.06075643983974146
2222,9459,0.06073821460675195
2223,7804,0.06071442913318932
2224,4729,0.060709795599378405
2225,2041,0.06070639767458379
2226,3113,0.06070377200542425
2227,10521,0.06070068298288371
2228,7528,0.06069218817089703
2229,17542,0.06069126146413485
2230,1193,0.06068817244159428
2231,2135,0.06067519854692377
2232,9195,0.06065650996055317
2233,174,0.06064461722377184
2234,12407,0.060642609359120477
2235,888,0.06064091039672312
2236,3694,0.06062824540430665
2237,9439,0.06062500193063904
2238,6719,0.06062268516373362
2239,8152,0.06060955681793605
2240,14535,0.06060863011117385
2241,4300,0.060598127434535846
2242,8367,0.06059241274283575
2243,3278,0.060592258291708695
2244,12875,0.06059133158494654
2245,12505,0.060584999088738295
2246,12688,0.06058469018648424
2247,8918,0.060581601163943656
2248,12723,0.06057063513392455
2249,17501,0.06056631050236769
2250,3595,0.0605612136151757
2251,8072,0.06053758259274011
2252,6912,0.06052800662286426
2253,15467,0.06052476314919662
2254,765,0.0605119437056532
2255,13641,0.060511943705653166
2256,4125,0.06050839132973149
2257,16670,0.06050051432225298
2258,11158,0.06049881535985562
2259,42,0.06049495408167985
2260,16772,0.060489239389979785
2261,14775,0.060469006292338895
2262,18841,0.060465608367544235
2263,9938,0.060456495751049465
2264,501,0.06045186221723857
2265,2987,0.060441359540600544
2266,19601,0.06044043283383835
2267,12367,0.06043116576621656
2268,2331,0.060430084608327314
2269,11212,0.06042915790156518
2270,19374,0.06042282540535693
2271,15690,0.06040830699941613
2272,1546,0.060383594819091405
2273,9298,0.06034807105987448
2274,1944,0.060346835450858206
2275,18320,0.0603398851501419
2276,14645,0.060328764668995775
2277,18182,0.0603279924133606
2278,3554,0.06032660235321733
2279,6032,0.060322432172787516
2280,16106,0.06031069388713326
2281,6975,0.06029555767668432
2282,16467,0.060294013165414016
2283,5214,0.060288298473713954
2284,15492,0.0602867539624436
2285,16320,0.06028428274441113
2286,2570,0.0602813481729976
2287,12279,0.06026482190240535
2288,836,0.060264513000151336
2289,18954,0.060261269526483696
2290,6431,0.06025957056408636
2291,6202,0.060237329601794086
2292,14239,0.06023624844390484
2293,17068,0.06023146045896691
2294,4824,0.060229298143188496
2295,13040,0.060225591316139804
2296,12424,0.06022265674472622
2297,6603,0.06022049442894778
2298,14262,0.060192693226082436
2299,14128,0.06018574292536605
2300,17191,0.06017029781266306
2301,9651,0.0601676721435036
2302,11370,0.060166127632233286
2303,10908,0.06015099142178435
2304,4981,0.06015099142178433
2305,10835,0.060148520203751873
2306,15477,0.060146048985719416
2307,4637,0.060143886669941006
2308,4494,0.060128441557237976
2309,19623,0.06011994674525134
2310,7266,0.060118865587362146
2311,14957,0.060118711136235084
2312,10148,0.06011376870017014
2313,707,0.06010697285058085
2314,5022,0.060097396880704985
2315,14897,0.060096779076196864
2316,6635,0.06009616127168874
2317,18908,0.06007839939208031
2318,6434,0.0600742292116505
2319,16653,0.06007314805376128
2320,8087,0.06007083128685581
2321,8537,0.06006465324177466
2322,17000,0.06006357208388545
2323,1431,0.060049362580198704
2324,3946,0.06004040441483096
2325,7038,0.06003577088102006
2326,17351,0.0600348441742579
2327,15961,0.060009823091679064
2328,18873,0.06000812412928173
2329,7342,0.06000565291124925
2330,19132,0.060004262851105966
2331,3740,0.06000117382856539
2332,4918,0.060000864926311334
2333,14191,0.05999484133235715
2334,1080,0.05999298791883278
2335,13681,0.05998588316698942
2336,13,0.059954066234821274
2337,6928,0.05995066831002663
2338,17455,0.05992055034025578
2339,15360,0.059918851377858455
2340,11491,0.05991869692673143
2341,7965,0.059905568580933904
2342,15274,0.05989892718247161
2343,1101,0.05989552925767696
2344,12794,0.05989043237048496
2345,1404,0.0598864166411822
2346,11197,0.0598861077389281
2347,9483,0.05987220713749544
2348,4163,0.05986371232550877
2349,7050,0.059856762024792426
2350,5179,0.05985351855112482
2351,14314,0.05984950282182204
2352,563,0.05984641379928145
2353,11919,0.05984008130307323
2354,16951,0.05983081423545142
2355,5373,0.0598301964309433
2356,2367,0.05982988752868924
2357,19608,0.05982618070164056
2358,15481,0.05982262832571885
2359,19704,0.05982092936332152
2360,3768,0.0597949815739805
2361,1837,0.05979359151383724
2362,19514,0.059790039137915536
2363,14009,0.059780617619166705
2364,17215,0.059777683047753154
2365,17453,0.05977428512295852
2366,10583,0.05976826152900434
2367,10906,0.05976764372449621
2368,12716,0.05976687146886107
2369,18551,0.059766408115479966
2370,11796,0.05976579031097185
2371,1924,0.059752816416301355
2372,12294,0.05974185038628223
2373,7581,0.05973829801036053
2374,17955,0.059735672341201015
2375,14358,0.05973227441640637
2376,15264,0.05972177173976835
2377,4533,0.05971667485257637
2378,19727,0.05971435808567092
2379,3524,0.059698912972967935
2380,6436,0.05969041816098129
2381,9735,0.059690263709854245
2382,7936,0.05966725049192681
2383,18093,0.05966184470248076
2384,19638,0.0596599912889564
2385,11225,0.059653658792748185
2386,1894,0.059648098552175094
2387,17749,0.05964578178526961
2388,7002,0.05963914038680735
2389,9559,0.059636514717647866
2390,790,0.05960438888322563
2391,9794,0.05960438888322561
2392,13101,0.05959604852236604
2393,713,0.05959187834193622
2394,6450,0.05958230237206037
2395,17796,0.0595809123119171
2396,12957,0.059580448958536
2397,8991,0.059550022086511105
2398,9844,0.059539982763254146
2399,9909,0.05953828380085683
2400,13511,0.05953751154522168
2401,18315,0.05953720264296767
2402,17174,0.05952067637237545
2403,1217,0.05951897740997811
2404,8760,0.05951557948518346
2405,9616,0.0595100192446104
2406,9846,0.05948994059809649
2407,13952,0.05947526774102865
2408,18013,0.0594749588387746
2409,11303,0.05946414725988248
2410,8552,0.05946183049297706
2411,10362,0.05946013153057975
2412,13264,0.05945781476367428
2413,5798,0.059455034643387736
2414,7139,0.05944885659830655
2415,825,0.05944468641787675
2416,10422,0.05943758166603333
2417,11223,0.05943480154574683
2418,18418,0.059434338192365724
2419,1304,0.059414413996978895
2420,13507,0.05941256058345452
2421,15443,0.059411016072184256
2422,8000,0.0594003589444192
2423,3392,0.05939541650835422
2424,10776,0.05937796353099983
2425,12458,0.05937039542577535
2426,8515,0.0593646807340753
2427,4399,0.0593602016513914
2428,13594,0.059354641410818317
2429,11881,0.05933023813274761
2430,3170,0.05932915697485843
2431,15563,0.059317573140331176
2432,1825,0.05931432966666355
2433,1492,0.05931201289975809
2434,14954,0.059306452659185
2435,5427,0.05929255205775234
2436,14724,0.05929224315549825
2437,16408,0.05929054419310094
2438,8749,0.05928050486984401
2439,14458,0.05927648914054121
2440,15603,0.059261970734600405
2441,1053,0.059256719396281354
2442,1097,0.0592520858624705
2443,1629,0.05923694965202158
2444,16526,0.05922443911073211
2445,3014,0.05922088673481044
2446,5454,0.05922011447917532
2447,5478,0.05920899399802914
2448,8640,0.05919957247928031
2449,8245,0.059186135231228704
2450,8034,0.059181965050798924
2451,4393,0.05917810377262319
2452,18803,0.059172234629796046
2453,17145,0.05916806444936624
2454,9413,0.05916605658471484
2455,12693,0.05916234975766616
2456,1795,0.059134085201419655
2457,3696,0.05911524216392203
2458,17265,0.059115087712795014
2459,3190,0.059111998690254436
2460,11668,0.05909068443472427
2461,2120,0.05908558754753226
2462,6085,0.05908296187837279
2463,544,0.05908249852499168
2464,4045,0.05907168694609959
2465,19815,0.059041105622947704
2466,5178,0.059019173562909436
2467,9807,0.059018401307274315
2468,10176,0.059007280826128106
2469,16513,0.05899245351793328
2470,10568,0.05898457651045476
2471,9038,0.05897083036014908
2472,18022,0.05896696908197339
2473,7527,0.05896573347295711
2474,1554,0.05896063658576513
2475,16603,0.05895214177377848
2476,7543,0.0589252672776753
2477,9669,0.05891430124765616
2478,17440,0.05889885613495319
2479,15739,0.05889715717255582
2480,4908,0.058893450345507116
2481,12492,0.05889267808987199
2482,18529,0.05889036132296653
2483,2404,0.05888989796958543
2484,4419,0.05888773565380699
2485,7904,0.05888325657112317
2486,11072,0.05888263876661498
2487,16769,0.05886719365391203
2488,18516,0.05886472243587958
2489,4267,0.058848659518668446
2490,19154,0.058843717082603504
2491,19620,0.05883970135330076
2492,10558,0.05883784793977637
2493,4575,0.05883584007512501
2494,18899,0.05882827196990054
2495,5192,0.05882332953383556
2496,18878,0.058822711729327425
2497,9382,0.058819159353405745
2498,5051,0.05880572210535415
2499,14925,0.05880016186478109
2500,19232,0.058793983819699865
2501,12368,0.058781318827283414
2502,7840,0.05876757267697778
2503,5915,0.05875289981990995
2504,9249,0.05875212756427478
2505,17329,0.05874594951919361
2506,12905,0.0587413159853827
2507,7856,0.05874054372974755
2508,7502,0.058739925925239425
2509,9646,0.058736373549317704
2510,13333,0.0587288054440933
2511,1033,0.058725253068171585
2512,19724,0.05871722160956604
2513,15365,0.0587149048426606
2514,13854,0.058699614181084624
2515,4711,0.05868895705331957
2516,17220,0.058676755414284194
2517,11136,0.05865544115875407
2518,17831,0.058654977805372994
2519,7406,0.05864092275281331
2520,10745,0.05863814263252673
2521,16986,0.05862903001603198
2522,12349,0.05862655879799954
2523,276,0.05862532318898325
2524,7907,0.058624859835602144
2525,1332,0.05862424203109406
2526,10851,0.05862300642207782
2527,17427,0.05861095923416949
2528,16870,0.058603854482326107
2529,9781,0.05859335180568806
2530,9608,0.058585165895955464
2531,19260,0.05856910297874439
2532,10998,0.05856122597126588
2533,1923,0.05855999036224966
2534,4169,0.05855813694872527
2535,10160,0.05855705579083606
2536,7540,0.058550259941246754
2537,12482,0.0585443907984196
2538,16262,0.0585391394601006
2539,17325,0.05852492995641383
2540,17129,0.058523230994016524
2541,4553,0.05852060532485701
2542,7079,0.058516435144427226
2543,5360,0.0585133461218866
2544,17142,0.05850238009186751
2545,18068,0.0584955842422782
2546,10492,0.058492340768610526
2547,8221,0.05848477266338607
2548,15609,0.05848230144535359
2549,13086,0.05847967577619409
2550,12384,0.05847813126492377
2551,15613,0.058470254257445245
2552,9769,0.0584475499417719
2553,4951,0.058433340438085145
2554,15393,0.058432104829068916
2555,10482,0.05841943983665246
2556,13632,0.05841835867876326
2557,16647,0.05839750777661421
2558,8471,0.058383761626308546
2559,3577,0.05837233224290831
2560,14905,0.0583690887692407
2561,19299,0.05836213846852438
2562,9948,0.05835225359639445
2563,7841,0.058345148844551074
2564,11405,0.058338352994961776
2565,9887,0.05833835299496177
2566,1280,0.058334646167913035
2567,1493,0.058332329401007584
2568,6399,0.058325996904799386
2569,11315,0.05831858325070191
2570,7845,0.058307308318428765
2571,3117,0.05829896795756914
2572,206,0.058287847476422995
2573,4542,0.05828414064937427
2574,13188,0.058275336935133586
2575,10833,0.05827518248400653
2576,2999,0.05827456467949842
2577,3671,0.05826483425849555
2578,13031,0.058264525356241464
2579,4284,0.05826189968708197
2580,2121,0.05825834731116028
2581,860,0.05825232371720611
2582,14389,0.05823656970224909
2583,16899,0.05823224507069224
2584,2102,0.05823162726618409
2585,17855,0.05822776598800837
2586,379,0.05819255113104556
2587,3173,0.058182511807788606
2588,2873,0.05816351431916397
2589,7005,0.05815872633422603
2590,13751,0.05814806920646098
2591,515,0.058143899026031134
2592,17403,0.058139419943347266
2593,12275,0.05812876281558221
2594,17529,0.058126446048676776
2595,9430,0.05811918684570636
2596,2635,0.0581046684397656
2597,3885,0.058082736379727336
2598,6261,0.058078720650424576
2599,3032,0.05807532272562988
2600,13939,0.058050456094178075
2601,13479,0.05804257908669955
2602,3262,0.05803516543260211
2603,4303,0.05801632239510448
2604,1344,0.05801400562819902
2605,9718,0.0580133878236909
2606,12697,0.05801137995903952
2607,280,0.058000722831274436
2608,3311,0.05799902386887711
2609,247,0.05799763380873388
2610,13861,0.05799022015463643
2611,13921,0.05798836674111203
2612,1557,0.05797616510207669
2613,5849,0.05795361523753035
2614,14696,0.05795145292175197
2615,889,0.05794342146314637
2616,19530,0.05794156804962201
2617,14632,0.05794141359849496
2618,1969,0.057938942380462516
2619,2038,0.05793477220003269
2620,14765,0.0579199448918378
2621,5820,0.057914230200137716
2622,4669,0.057908824410691714
2623,17941,0.05790480868138888
2624,16659,0.057901101854340185
2625,7913,0.05789940289194285
2626,9784,0.05789307039573465
2627,7941,0.05788874576417778
2628,17179,0.057885193388256116
2629,2441,0.057879169794301945
2630,9010,0.05787314620034777
2631,12854,0.05787268284696669
2632,6528,0.05786959382442609
2633,16901,0.057868821568790925
2634,4282,0.057865269192869245
2635,5091,0.0578458083508635
2636,9750,0.05784333713283103
2637,17043,0.057832834456192986
2638,18778,0.05783237110281187
2639,11666,0.05782418519307932
2640,7368,0.05780951233601148
2641,13821,0.05780271648642216
2642,17071,0.05779592063683283
2643,1393,0.05779360386992739
2644,16979,0.0577786221106055
2645,4706,0.05776950949411073
2646,16927,0.05776286809564847
2647,7786,0.05775746230620241
2648,8859,0.05775638114831318
2649,9863,0.05772240190036661
2650,3289,0.057721166291350386
2651,10353,0.05771962178008007
2652,19009,0.05771761391542868
2653,17046,0.05771653275753949
2654,4952,0.05770865575006099
2655,946,0.05770433111850413
2656,6136,0.057698770877931044
2657,16287,0.05769738081778778
2658,6413,0.0576922839305958
2659,11800,0.05768749594565788
2660,14473,0.057684715825371345
2661,6411,0.05767282308859003
2662,11047,0.057660775900681686
2663,11416,0.05765660572025189
2664,13678,0.05765598791574374
2665,9721,0.05765521566010863
2666,890,0.05764563969023276
2667,2764,0.05763977054740564
2668,12793,0.05763745378050018
2669,6760,0.05763513701359473
2670,12980,0.05763235689330821
2671,4571,0.05762664220160809
2672,8953,0.057619074096383636
2673,13946,0.05761830184074849
2674,6909,0.057616293976097126
2675,389,0.05761444056257273
2676,8493,0.05760501904382395
2677,3593,0.0576044012393158
2678,12604,0.057594207464931844
2679,9550,0.057588647224358754
2680,9201,0.05756285388614477
2681,6251,0.05756192717938259
2682,12807,0.057556675841063526
2683,8691,0.05755621248768245
2684,11171,0.057554976878666224
2685,5391,0.0575542046230311
2686,15533,0.057554204623031076
2687,14145,0.057552814562887813
2688,8906,0.05752933799157927
2689,3707,0.057522696593116984
2690,12521,0.057520843179592634
2691,55,0.05751358397662223
2692,7282,0.05750385355561935
2693,7025,0.05750169123984093
2694,10559,0.057494895390251606
2695,15431,0.05749196081883806
2696,19749,0.05748825399178929
2697,5813,0.05748794508953524
2698,3587,0.05748485606699466
2699,19012,0.05748269375121624
2700,12272,0.05747620680388097
2701,13227,0.05746678528513218
2702,12568,0.05746076169117799
2703,16491,0.057454274743842765
2704,11957,0.05743960188677493
2705,11461,0.05742631908985036
2706,11715,0.05741952324026102
2707,2885,0.05741890543575293
2708,18998,0.057402224714033716
2709,11395,0.057394347706555174
2710,4214,0.05739326654866597
2711,948,0.057387551856965854
2712,9677,0.057386934052457754
2713,5320,0.057375041315676445
2714,10734,0.05736994442848444
2715,19459,0.05736623760143573
2716,16990,0.057365619796927614
2717,19607,0.057363766383403285
2718,18590,0.05736237632326
2719,5843,0.05735604382705178
2720,17251,0.057352954804511164
2721,5698,0.05734893907520842
2722,19507,0.057345386699286675
2723,19324,0.05734523224815967
2724,17632,0.05734399663914345
2725,2071,0.057337200789554114
2726,12675,0.05732345463924847
2727,15254,0.05732330018812142
2728,8392,0.05732252793248627
2729,7740,0.05732052006783486
2730,6216,0.057310944097959046
2731,12497,0.057304457150623773
2732,1073,0.05729333666947765
2733,9999,0.05728206173720445
2734,9480,0.057281907286077426
2735,17771,0.0572783549101557
2736,10503,0.05725858516589592
2737,12400,0.05725209821856066
2738,11254,0.05724592017347946
2739,15283,0.057242213346430745
2740,2129,0.05723464524120629
2741,2492,0.057225069271330406
2742,10211,0.05721950903075736
2743,16589,0.0572062262338328
2744,5867,0.05720282830903815
2745,14460,0.0571929434369082
2746,3330,0.05719062667000276
2747,11570,0.057189391060986534
2748,19677,0.05717919728660254
2749,19795,0.057177807226459286
2750,4296,0.05717054802348889
2751,9044,0.057167922354329395
2752,3406,0.05714830706119657
2753,15527,0.057147380354434396
2754,13809,0.057146299196545174
2755,8715,0.057141511211607286
2756,15125,0.057134560910890926
2757,3137,0.057133325301874656
2758,908,0.0571209692117123
2759,2559,0.05711371000874186
2760,13502,0.0571117021440905
2761,15535,0.057108922023803965
2762,14678,0.057108458670422864
2763,12709,0.05710830421929584
2764,480,0.0571024350764687
2765,16472,0.05709641148251455
2766,3567,0.05709579367800643
2767,9215,0.057085136550241326
2768,12011,0.05708359203897107
2769,8076,0.057082510881081856
2770,1836,0.05707834070065203
2771,9188,0.057074479422476274
2772,15022,0.057073707166841146
2773,16721,0.05707108149768166
2774,19471,0.057070000339792426
2775,15379,0.05706861027964914
2776,2983,0.0570588798586463
2777,12327,0.05705455522708944
2778,12572,0.057052238460184
2779,6935,0.05704899498651637
2780,3894,0.05703154200916203
2781,14202,0.05702999749789169
2782,6552,0.05702706292647814
2783,16334,0.057024437257318636
2784,9582,0.057013934580680554
2785,15246,0.057010382204758896
2786,3435,0.05700142403939118
2787,1730,0.05699045800937205
2788,3614,0.05698767788908549
2789,12069,0.05698597892668816
2790,16797,0.05697918307709887
2791,16050,0.05697285058089066
2792,9461,0.056972696129763634
2793,11816,0.05697037936285822
2794,803,0.056965436926793185
2795,17504,0.05696250235537968
2796,17722,0.05696219345312561
2797,11388,0.05695385309226598
2798,9800,0.056953389738884856
2799,709,0.0569482928516929
2800,10761,0.056944122671263094
2801,13538,0.056936091212657525
2802,9192,0.056931921032227724
2803,9018,0.05692728749841683
2804,17379,0.05692697859616282
2805,16699,0.05692435292700331
2806,8867,0.05691987384431939
2807,833,0.05691477695712741
2808,4475,0.05691462250600037
2809,3237,0.0569033475737272
2810,4149,0.05689994964893259
2811,13339,0.05689099148356482
2812,12846,0.0568894469722945
2813,19235,0.056884350085102536
2814,3969,0.05688265112270518
2815,5420,0.05688203331819707
2816,12542,0.05688079770918084
2817,9128,0.056876318626496974
2818,13549,0.05687214844606719
2819,978,0.05686859607014547
2820,16031,0.056867206010002225
2821,1518,0.05685855674688854
2822,13179,0.05685809339350744
2823,7999,0.05684558285221802
2824,19112,0.056838941453755745
2825,3456,0.05683121889740423
2826,1042,0.05682890213049881
2827,4800,0.056823496341052764
2828,6982,0.05681361146892283
2829,6918,0.0568020276343956
2830,11916,0.05679940196523608
2831,5781,0.056797857453965796
2832,1488,0.056797394100584694
2833,12235,0.05679198831113865
2834,17458,0.05678936264197914
2835,19545,0.05678194898788174
2836,10551,0.056752139920364944
2837,849,0.05674055608583773
2838,11595,0.05673870267231338
2839,19653,0.056738702672313374
2840,18689,0.056738393770059285
2841,19737,0.05673592255202682
2842,10579,0.056729126702437516
2843,14176,0.0567291267024375
2844,2387,0.056728817800183476
2845,3414,0.05672819999567533
2846,5426,0.05672680993553205
2847,16342,0.056714608296496674
2848,9705,0.05671337268748045
2849,8631,0.05670982031155877
2850,11615,0.056707040191272234
2851,14558,0.056694375198855784
2852,8383,0.05669375739434765
2853,957,0.0566840269733448
2854,14912,0.056683872522217724
2855,14214,0.056682328010947455
2856,11894,0.05668171020643932
2857,9267,0.05667707667262843
2858,17164,0.056662712717814666
2859,17456,0.05666240381556062
2860,15123,0.05665653467273348
2861,4695,0.056650974432160384
2862,541,0.05664603199609544
2863,10186,0.05664556864271433
2864,15618,0.05664170736453858
2865,7981,0.05663939059763314
2866,12373,0.0566392361465061
2867,2488,0.05663830943974389
2868,1320,0.056635529319457395
2869,12994,0.056635374868330354
2870,10102,0.05663058688339245
2871,9743,0.05662981462775732
2872,10853,0.05662857901874102
2873,17435,0.05662054756013552
2874,4684,0.05661128049251369
2875,9533,0.056608037018846105
2876,3417,0.05660108671812973
2877,8692,0.05659645318431883
2878,11596,0.05659181965050792
2879,9609,0.056583170387394285
2880,9618,0.05658317038739427
2881,4110,0.05658255258288615
2882,16562,0.05657791904907526
2883,9521,0.05657282216188328
2884,18033,0.0565711231994859
2885,2412,0.05656957868821566
2886,5866,0.05656525405665879
2887,4026,0.05655706814692622
2888,11606,0.05654455760563679
2889,1331,0.05653467273350689
2890,13548,0.056534209380125794
2891,13147,0.05653328267336361
2892,6321,0.056526332372647245
2893,6827,0.05652138993658232
2894,11454,0.05651752865840659
2895,6476,0.05651335847797679
2896,11660,0.05650069348556032
2897,6171,0.05649992122992513
2898,671,0.05649158086906554
2899,16506,0.05648154154580864
2900,17150,0.05647443679396521
2901,6507,0.05647119332029762
2902,4356,0.05645837387675414
2903,19298,0.056452041380545916
2904,10615,0.05645111467378375
2905,9879,0.05644910680913234
2906,3486,0.05644648113997284
2907,17183,0.05644570888433769
2908,12321,0.056437059621224
2909,2995,0.05643675071896995
2910,18851,0.05643026377163468
2911,15427,0.05642439462880757
2912,5590,0.056412965245407364
2913,11097,0.0564081772604694
2914,15426,0.05640508823792881
2915,8131,0.056404933786801774
2916,4546,0.05640416153116664
2917,8029,0.05639891019284762
2918,15644,0.05638470068916086
2919,8732,0.05638346508014464
2920,11720,0.0563774414861905
2921,6495,0.05636601210279026
2922,4246,0.056365239847155114
2923,11526,0.056359834057709085
2924,17894,0.05635828954643878
2925,6350,0.05635319265924681
2926,19703,0.05634608790740341
2927,3102,0.056345161200641265
2928,17610,0.05634330778711688
2929,4523,0.05634006431344924
2930,15518,0.05633095169695451
2931,1575,0.056322302433840815
2932,10161,0.05631998566693537
2933,9668,0.05631936786242722
2934,11647,0.056296354644499766
2935,17962,0.056294655682102485
2936,12803,0.05629233891519703
2937,9709,0.056280600629542744
2938,8766,0.05628044617841568
2939,6617,0.05627998282503465
2940,11768,0.056270252404031745
2941,4223,0.05626453771233164
2942,15507,0.056258359667250436
2943,9625,0.05625635180259906
2944,953,0.05625496174245582
2945,1954,0.0562487836973746
2946,832,0.05624507687032589
2947,17548,0.05624384126130962
2948,9683,0.05623349303579863
2949,13669,0.05622221810352545
2950,11431,0.056222063652398416
2951,18171,0.056214032193792896
2952,19233,0.05621233323139551
2953,6302,0.056205228479552144
2954,10451,0.056199513787852054
2955,3126,0.056199204885598014
2956,11752,0.056191945682627586
2957,12292,0.05618839330670593
2958,8379,0.056187929953324826
2959,14188,0.05618514983303829
2960,2886,0.056182524163878755
2961,11069,0.05617835398344896
2962,1861,0.056167542404556875
2963,14045,0.056165997893286586
2964,5758,0.05616290887074599
2965,19577,0.05615951094595134
2966,16010,0.056159356494824314
2967,3827,0.056131400840831895
2968,17334,0.056125531698004764
2969,9545,0.056119199201796525
2970,16902,0.05610885097628553
2971,11255,0.0561056075026179
2972,3409,0.05610190067556922
2973,18350,0.056093405863582524
2974,205,0.05608969903653382
2975,10299,0.056084293247087774
2976,16411,0.05607919635989577
2977,1069,0.056076261788482226
2978,1090,0.056069929292274015
2979,19499,0.05606653136747934
2980,11421,0.056063442344938756
2981,9341,0.05606282454043059
2982,6995,0.0560600444201441
2983,11779,0.05605741875098459
2984,4152,0.05605046845026821
2985,7550,0.056025910721070486
2986,14490,0.056009538901605316
2987,2474,0.056005523172302535
2988,2962,0.05599872732271324
2989,8067,0.055997182811442926
2990,11462,0.05599471159341045
2991,16608,0.055992394826505
2992,821,0.05599007805959956
2993,6844,0.055986216781423834
2994,15930,0.055981428796485905
2995,13975,0.05597880312732638
2996,9631,0.05595578990939893
2997,17381,0.05594528723276091
2998,21,0.05594080815007701
2999,18434,0.05593632906739315
3000,1903,0.05593123218020119
3001,6465,0.05592505413511996
3002,12731,0.055899569699160045
3003,16897,0.055899106345778916
3004,8694,0.05589107488717341
3005,12165,0.05589076598491933
3006,12509,0.05589045708266528
3007,9578,0.05587918215039214
3008,14547,0.055876710932359665
3009,6738,0.05587671093235966
3010,3538,0.055861265819656655
3011,19389,0.05586095691740259
3012,10748,0.055853388812178134
3013,10338,0.055849218631748306
3014,8873,0.05583593583482373
3015,4509,0.055835781383696714
3016,18948,0.055824660902550574
3017,14650,0.05582141742888292
3018,13748,0.05581848285746935
3019,19773,0.05581292261689631
3020,5566,0.05581199591013409
3021,5308,0.055803346647020406
3022,10254,0.05579330732376349
3023,6513,0.05578759263206338
3024,8606,0.05577600879753616
3025,13138,0.05577214751936039
3026,11187,0.05576658727878734
3027,3337,0.055757629113419575
3028,17776,0.05574805314354375
3029,9859,0.05574357406085986
3030,10143,0.055742647354097695
3031,12343,0.05574048503831925
3032,17761,0.055731835775205595
3033,2127,0.05572720224139469
3034,16997,0.05572457657223518
3035,2593,0.055720097489551354
3036,8672,0.055716081760248566
3037,11440,0.055700327745291524
3038,7130,0.05569831988064013
3039,11960,0.055690133970907545
3040,1807,0.05568766275287506
3041,13204,0.05568580933935068
3042,10463,0.055673762151442395
3043,3147,0.05566588514396383
3044,8921,0.055659861550009675
3045,5010,0.05565800813648532
3046,4653,0.055657081429723136
3047,15660,0.055654146858309564
3048,6355,0.05565352905380146
3049,448,0.05564827771548246
3050,3212,0.05564472533956076
3051,13022,0.05564426198617962
3052,2379,0.05564318082829047
3053,19180,0.055642408572655316
3054,11514,0.05564209967040125
3055,19094,0.05563931955011474
3056,7490,0.05563700278320924
3057,8023,0.05563638497870115
3058,440,0.05563236924939836
3059,3144,0.05563175144489025
3060,530,0.055630206933619954
3061,3259,0.055629434677984806
3062,1549,0.055624801144173903
3063,9257,0.055624492241919836
3064,8501,0.05561815974571161
3065,16273,0.05561785084345755
3066,17283,0.05561676968556836
3067,6877,0.05560765706907358
3068,6614,0.05560765706907358
3069,7901,0.05560055231723022
3070,9072,0.05559684549018148
3071,12417,0.055578156903810884
3072,2100,0.05557553123465138
3073,19502,0.05557182440760267
3074,10094,0.05556302069336196
3075,12706,0.055548502287421135
3076,9055,0.05553089485893974
3077,17156,0.055528269189780224
3078,19029,0.055527651385272124
3079,13365,0.05552502571611259
3080,18521,0.055518693219904366
3081,5524,0.05551853876877733
3082,14681,0.05550618267861495
3083,14489,0.05549892347564457
3084,14441,0.055488575250133565
3085,4252,0.05548795744562545
3086,17448,0.05548687628773622
3087,9254,0.055477300317860356
3088,2851,0.05547204897954136
3089,13344,0.055470195566017
3090,506,0.055465407581079075
3091,12880,0.055458920633743844
3092,18571,0.05545521380669512
3093,4097,0.05545243368640858
3094,10735,0.055446873445835466
3095,625,0.05542957491960814
3096,9741,0.05542849376171892
3097,16210,0.05542787595721082
3098,4273,0.05542247016776478
3099,4162,0.055418299987334954
3100,9599,0.0554159832204295
3101,1035,0.055413820904651065
3102,7040,0.0553962134761697
3103,5741,0.05539204329573991
3104,3124,0.05539049878446958
3105,16920,0.05538787311531007
3106,17480,0.055387873115310064
3107,13112,0.0553736636116233
3108,512,0.05537335470936926
3109,8368,0.05536655885977994
3110,9186,0.055356828438777046
3111,9433,0.055348488077917465
3112,11846,0.05534246448396329
3113,7906,0.05533396967197663
3114,614,0.0553335063185955
3115,3668,0.055331035100563086
3116,3410,0.05532578376224407
3117,2805,0.055314045476589815
3118,12676,0.055309566393905926
3119,10905,0.055307404078127516
3120,10020,0.05530585956685717
3121,18415,0.05530199828868148
3122,14909,0.05529273122105967
3123,7072,0.055291804514297486
3124,3923,0.055290877807535305
3125,11391,0.05527975732638918
3126,18823,0.055278058363991814
3127,13127,0.05527188031891063
3128,4289,0.05526214989790773
3129,3037,0.05526153209339963
3130,9695,0.05525828861973199
3131,11517,0.055258288619731984
3132,17385,0.05525550849944548
3133,15902,0.05525489069493736
3134,16537,0.055253191732540057
3135,9704,0.055252573928031914
3136,16592,0.055248094845348046
3137,14300,0.055241607898012766
3138,12618,0.05523882777772625
3139,83,0.05523604765743969
3140,10189,0.05522168370262593
3141,19408,0.05522106589811781
